# CSV-File created with merge-csv.com
# -----------------------------------------------------------

ID,bank_account_balance_20,bank_account_balance_21,bank_account_balance_22,bank_account_balance_23,bank_account_balance_24,bank_account_balance_25,bank_account_balance_26,bank_account_balance_27,bank_account_balance_28,bank_account_balance_29,bank_account_balance_30,bank_account_balance_31,bank_account_balance_32,bank_account_balance_33,bank_account_balance_34,bank_account_balance_35,bank_account_balance_36,bank_account_balance_37,bank_account_balance_38,bank_account_balance_39,bank_account_balance_40,bank_account_balance_41,bank_account_balance_42,bank_account_balance_43,bank_account_balance_44,bank_account_balance_45,bank_account_balance_46,bank_account_balance_47,bank_account_balance_48,bank_account_balance_49,bank_account_balance_50
1096,22207,29539,27318,33005,37569,40080,42961,43282,45983,47664,47265,54556,52404,54803,56393,62897,66982,70731,76239,78646,80098,83190,85620,88722,89955,88561,88214,87930,89398,90899,91769
1163,20183,24283,27712,35109,37666,40164,42802,43583,45859,47459,47044,54123,53052,54266,56450,57473,67893,71462,76627,78548,80609,83186,85905,86826,85551,87978,89737,88901,89565,88552,89490
1232,22514,28135,26765,32839,37700,40407,42438,43839,45027,47864,48530,52781,50281,55056,56770,64339,68652,74688,76757,78068,83893,83679,85616,85193,85273,90795,89265,86435,87831,88792,89408
1463,21617,26316,31293,32447,37133,40653,42337,43663,45296,48887,49140,52605,53239,54209,56731,58332,67067,71713,76429,78690,80926,83718,85313,86289,88684,88055,91174,90557,87885,87374,91229
1816,23711,26696,31759,32569,37201,40593,42721,43043,45401,45713,45101,51059,52818,54956,56077,57503,68100,72237,76522,78431,81871,83076,85424,88067,88214,89694,90838,89187,85849,88719,89282
1739,22329,26215,28175,34354,37823,40574,42089,43238,45363,46806,46585,53404,52517,55943,56784,61937,67637,73014,76379,78426,83526,83062,85549,87562,88675,90735,91876,89447,87818,89122,89882
1744,21683,27875,30699,33619,37699,40481,42381,43762,45083,47037,47213,52243,51587,55285,56929,57264,67817,73128,76694,78773,80354,83670,85555,86793,89220,87994,89303,88217,85178,88163,90066
1653,21144,24152,31761,34206,37885,40958,42234,43773,45927,48478,45393,52657,52799,54393,56557,61619,66524,74955,76933,78688,83956,83514,85899,88867,89610,90421,87688,86344,86228,87634,88538
1122,23597,29251,27891,35588,37007,40258,42292,43932,45166,45929,48722,51398,50665,54395,56792,59158,67722,73693,76510,78789,84600,83863,85659,88297,89336,90407,90915,87627,88579,89303,90199
1229,23404,26693,27302,32135,37751,40304,42420,43865,45749,48991,45971,51248,51801,55460,56241,63048,66582,71821,76800,78026,83587,83015,85522,86106,85238,87180,91610,87306,87678,87868,89145
1215,22594,26016,26977,34803,37639,40412,42193,43846,45002,45573,49165,53087,51979,55919,56967,57824,67547,74007,76595,78739,84372,83224,85841,88162,87561,88817,87771,89368,87468,90896,90565
1023,20305,24584,25083,35391,37214,40968,42018,43393,45164,45880,45260,53946,52105,55924,56219,63782,67311,73431,76594,78586,82804,83474,85279,86768,86238,88169,91427,88749,89361,89707,88042
1774,21330,27345,30801,34469,37784,40958,42855,43473,45088,48698,48174,51934,52651,55077,56749,61682,66425,72908,76729,78467,84514,83072,85323,88576,85366,90330,91127,89785,86967,90036,90813
1358,24295,25722,28068,35701,37117,40601,42640,43790,45607,48500,48552,51143,51199,54658,56846,60524,68065,73167,76738,78551,81597,83094,85734,86467,88093,89564,88518,86887,89444,89712,91425
1367,22139,26566,30546,32641,37250,40729,42332,43808,45520,45518,49519,51701,52545,55342,56735,58195,68221,73147,76273,78511,82517,83870,85473,87057,88236,89744,88262,87770,85774,87087,90896
1339,23903,27774,28038,34153,37460,40070,42328,43457,45975,45880,45167,52783,50688,55883,56146,60333,68371,74973,76210,78561,80481,83832,85808,86896,86406,88744,87940,89696,89947,87239,91521
1246,23255,24608,30464,34436,37908,40333,42516,43494,45485,45120,47001,54490,50010,55165,56456,62167,66817,73348,76779,78307,81809,83594,85731,85085,89950,90115,91955,90942,88716,87466,91490
1116,20204,29934,29071,35014,37573,40959,42822,43538,45448,48438,47364,53751,51217,54311,56775,56191,67260,73958,76320,78714,80880,83237,85334,87624,89183,90377,88093,86136,89662,88448,91241
1731,22603,26130,30013,33905,37288,40573,42326,43094,45002,45109,46985,53477,52717,54656,56454,59057,67721,71380,76019,78894,81944,83205,85338,85692,85769,88675,87646,89063,89833,90227,90328
1076,20386,29411,28636,33937,37008,40740,42915,43457,45451,46186,49336,51059,52748,54258,56391,64724,68010,71734,76440,78324,81181,83014,85913,86301,87896,87040,89530,86962,87450,88208,88687
1344,20639,27712,26332,33451,37625,40979,42588,43717,45508,45058,46933,51720,51449,55752,56474,63590,68477,72833,76501,78683,83804,83077,85948,85627,86270,88151,87675,90475,87485,88096,88523
1128,22738,27536,27236,32131,37637,40401,42483,43628,45116,46393,49861,53587,52181,54182,56664,60797,68529,72124,76419,78652,82500,83393,85784,88176,85460,87651,89692,86528,89325,90995,88843
1976,22079,26897,27462,34504,37040,40000,42510,43528,45683,45246,45518,52838,53425,55946,56474,62088,66276,70918,76110,78874,83994,83939,85216,85954,87142,88888,90823,88297,87548,89910,91998
1556,21265,29331,25513,35620,37168,40952,42554,43203,45923,45867,47636,54079,50019,54238,56967,60505,67351,74393,76200,78466,80505,83438,85327,88367,87913,87460,89605,89098,89525,89744,91217
1019,24454,26130,31831,35789,37671,40080,42449,43810,45643,48819,46912,54856,50000,55847,56519,59911,68719,73488,76611,78704,83080,83675,85083,88178,85404,89044,90195,90351,86464,89111,91652
1040,22756,27265,27382,34040,37765,40508,42081,43893,45532,48069,47170,52208,51553,55923,56129,58392,68322,74541,76813,78357,82329,83316,85883,86202,85186,87240,89644,88482,89245,90301,90049
1891,24951,29121,25295,34274,37562,40739,42528,43763,45791,45018,46642,53903,52701,55900,56484,59012,68006,74479,76310,78578,82633,83139,85975,87495,89226,88984,90939,87109,85193,88013,91975
1377,20325,24436,27411,34674,37411,40800,42649,43064,45094,46137,48438,52845,51861,54421,56517,64239,67533,72238,76669,78286,80036,83011,85157,86159,89544,88858,89640,90938,86097,90527,91298
1519,24959,29624,31889,35487,37585,40975,42175,43852,45729,46602,46737,51404,51177,55863,56721,58232,66259,70767,76924,78579,80310,83678,85362,85632,86198,90079,88447,88755,87214,87890,89429
1095,22686,26026,25408,32200,37810,40960,42221,43604,45365,46803,48189,53828,53068,55838,56076,60426,68786,72915,76044,78811,81969,83299,85218,88511,88585,87978,87743,87280,85564,90516,88988
1613,20671,29672,28261,35783,37667,40511,42921,43593,45327,47037,46845,53802,51610,54382,56881,60817,68058,73982,76356,78823,80222,83170,85716,88627,88886,88279,87016,90709,88812,90621,89979
1053,23765,24220,25664,35696,37477,40823,42289,43783,45899,48151,46865,54444,51092,54010,56888,61340,68970,73883,76537,78700,84412,83745,85252,87179,89140,90715,88280,90213,85942,88800,91198
1495,22821,26001,27080,35073,37799,40174,42029,43587,45387,48762,48625,53187,50756,55885,56954,57621,67382,72612,76061,78648,84639,83424,85893,86314,88858,90324,91817,90818,87207,90180,89636
1654,22955,28996,31833,32737,37128,40645,42536,43427,45825,45358,49308,51604,50719,55865,56644,62130,66818,71599,76878,78708,80330,83157,85756,86286,87357,89445,90474,90800,85176,90043,89797
1712,20494,24268,26358,34769,37884,40610,42113,43172,45858,48276,48580,52928,53090,54926,56165,61358,66916,71253,76907,78594,80431,83419,85283,88724,87391,90308,88401,86668,87283,89318,89062
1033,22668,28881,30508,35220,37497,40005,42928,43983,45054,46779,48157,54872,50172,54453,56778,62169,66597,74878,76053,78961,83055,83272,85339,87399,89922,90322,91337,90588,89367,88821,88846
1141,24233,26740,31178,32765,37484,40397,42726,43166,45053,48137,46745,51828,53511,54937,56908,59406,67022,72090,76504,78074,82421,83652,85033,88734,86866,89316,89175,90677,88191,90867,90828
1371,24030,27210,27001,35535,37062,40839,42097,43763,45763,48801,46267,53374,50248,54583,56157,58292,66546,72186,76388,78713,80228,83447,85092,85647,89299,90829,88365,90616,88926,87066,91699
1280,20408,24002,30259,32436,37024,40111,42190,43812,45098,48831,46063,53194,51059,54948,56440,60641,68603,71006,76931,78337,81497,83038,85773,85635,89477,90802,88017,88831,89364,88716,88810
1944,20654,25440,25734,33292,37202,40773,42152,43421,45141,46732,48379,53654,50965,55768,56599,60674,66866,73710,76721,78639,82203,83344,85864,87722,86045,89363,90206,90604,89572,88292,91489
1127,24571,25943,28928,33679,37558,40684,42064,43969,45810,48297,49358,53131,52360,54009,56633,60831,66572,74782,76100,78647,82462,83379,85873,88655,85823,89087,90180,90023,88066,90824,89241
1360,21012,26617,25203,33412,37937,40067,42230,43971,45241,47870,45267,53916,51748,55393,56640,64971,68271,72447,76865,78369,83124,83183,85154,88406,87297,87717,89267,87312,88941,87122,90429
1308,21470,29774,28303,33242,37702,40195,42962,43292,45990,46048,48276,54084,52404,55224,56832,56124,66143,72769,76621,78271,84634,83088,85948,87023,86891,89583,89941,89991,85597,88504,90578
1639,20925,26569,28310,34138,37861,40820,42310,43513,45222,46879,46919,52264,52877,54755,56757,62945,68222,72211,76518,78703,82854,83514,85058,87808,88760,89658,88885,88940,89285,88509,91183
1968,24943,29148,28085,33232,37911,40711,42219,43208,45215,48331,49615,51240,50742,55489,56694,60217,68794,74119,76440,78123,84936,83850,85204,86520,85058,89994,90496,90581,88507,89991,89785
1622,21958,24713,27413,35944,37501,40733,42452,43022,45707,46182,45557,52428,52846,54333,56219,62617,66232,71774,76860,78905,80085,83960,85925,87284,89008,88696,89389,86701,85708,89822,89235
1038,20180,28408,27083,32452,37112,40813,42747,43076,45070,47615,47385,54136,52989,54134,56695,57188,67312,74394,76761,78075,81182,83263,85302,86716,86693,90336,91598,86297,89686,90271,88169
1100,22329,29648,30054,33003,37881,40203,42978,43088,45764,46501,49057,52012,51864,55332,56342,64222,67857,73767,76686,78805,80330,83175,85106,88275,88993,88314,89096,89484,88081,89024,88710
1360,23448,26186,27706,33537,37987,40001,42413,43033,45775,46981,49340,53282,51745,55429,56225,60484,66900,70168,76909,78061,81653,83827,85224,86835,85838,89770,91629,87038,86026,87626,90632
1165,23216,29039,30531,34164,37156,40417,42361,43890,45533,48926,46965,51027,52944,54777,56322,63075,68621,70365,76447,78033,80540,83581,85004,88749,88249,90131,91128,89533,87738,90802,89756
1734,20858,27969,28600,34214,37879,40795,42590,43554,45940,47379,47701,52214,51857,55134,56317,61958,67839,73046,76383,78407,83307,83271,85166,85938,85098,87619,91253,87846,88408,87919,88759
1199,23618,25297,29771,34955,37476,40870,42394,43545,45195,48202,45027,54977,53657,54350,56695,62695,66837,71957,76454,78363,84054,83393,85143,88639,88968,89199,88669,88332,88890,90246,89509
1044,22049,29420,27469,32425,37339,40230,42697,43049,45814,48426,45343,53956,50180,54067,56493,57312,67768,74902,76946,78108,81439,83706,85960,85087,85745,89125,88838,88758,88769,87419,88927
1835,21701,26278,26925,33720,37330,40367,42228,43283,45504,45321,49558,53082,51215,54362,56844,61158,68456,74882,76603,78954,82515,83854,85983,85265,86543,88168,91171,89092,85384,87799,90434
1221,23657,28716,26256,32483,37074,40176,42273,43778,45571,46466,48744,54908,53438,54238,56903,57591,68454,71828,76650,78553,84467,83847,85155,87971,86054,89126,88311,90923,85672,89720,89536
1387,24810,25489,31710,34284,37351,40266,42559,43974,45839,48113,45811,53340,52425,55571,56609,59347,68574,71037,76972,78348,82627,83105,85696,87896,86571,90843,87562,88985,86193,88501,88021
1841,23422,28900,25069,32687,37156,40977,42005,43938,45725,45680,45034,52087,52058,55264,56776,60217,68466,73151,76512,78496,80373,83262,85182,88947,88527,88277,88457,88539,87562,90421,88018
1214,24542,25948,27581,32108,37612,40075,42110,43078,45906,48074,48342,51437,53747,55891,56877,56059,67488,73859,76292,78725,84114,83783,85758,88162,87705,89218,88857,86199,85124,87393,89814
1192,23324,25584,31512,32689,37529,40244,42415,43713,45538,47930,48842,53770,51118,55052,56496,56656,68473,74890,76347,78846,83371,83632,85669,88126,87512,88038,88693,88566,87913,87462,88293
1354,23399,26237,30799,33270,37627,40544,42366,43855,46000,46419,46116,54031,51806,55256,56608,56640,68145,74886,76457,78524,82499,83857,85376,88359,88824,87822,87461,87096,85767,89026,90747
1407,24870,24627,27915,35977,37245,40357,42674,43800,45048,46476,45226,52782,52109,54058,56203,56122,68352,71043,76716,78925,81846,83780,85536,87795,87377,90407,87517,87528,85697,88267,90451
1056,23677,26007,27543,32183,37618,40214,42210,43742,45449,47255,49938,52841,53648,55561,56382,63317,67914,71699,76357,78821,81434,83923,85114,86288,88570,87843,89770,87026,85833,87204,89632
1299,20586,27481,28343,33973,37347,40205,42484,43410,45012,45265,46035,53954,50798,55466,56785,59009,68683,71272,76241,78784,82759,83636,85386,85363,88991,90448,87309,89760,87868,88320,89211
1461,22668,28367,31454,34312,37275,40809,42758,43928,45464,46344,47206,51435,53414,55847,56833,61904,66774,72437,76716,78822,81899,83655,85889,85540,86845,87088,91554,89518,89130,90956,90042
1780,22359,24156,30996,35017,37719,40935,42691,43941,45937,48386,46294,53547,52204,54197,56936,58508,67298,70476,76807,78950,80596,83592,85913,86569,87817,89957,88012,87616,87003,89699,90659
1603,24395,26009,31701,32321,37346,40355,42188,43575,45466,46685,49930,52127,52390,55337,56565,59115,68608,73841,76798,78818,84518,83640,85111,88187,89797,87821,88161,86610,85812,89384,88367
1185,20798,25314,27160,35523,37906,40058,42903,43753,45890,45123,49899,52755,53574,54307,56880,58040,67385,70815,76892,78189,82824,83066,85561,86916,86276,90506,87789,90230,88954,87871,90690
1762,22095,27451,28199,33807,37869,40961,42421,43349,45914,47715,46291,52826,50070,55970,56878,57139,68527,73494,76665,78548,84017,83151,85120,85160,89993,87792,89525,86140,89416,87913,89854
1067,23674,26338,30303,33990,37795,40420,42153,43332,45017,47455,48795,54187,50318,54269,56440,64042,66892,73861,76908,78523,82365,83314,85440,86290,86911,90402,88659,86875,88473,89895,91585
1003,20848,26756,31255,33703,37070,40840,42196,43780,45229,48968,48202,54324,52518,54217,56027,59259,68125,70344,76400,78053,82041,83159,85032,86998,89254,87396,88862,90104,87073,88393,89331
1654,23530,28085,29143,34461,37690,40127,42435,43052,45933,46733,48807,54273,51708,54805,56442,61983,67539,70730,76830,78045,81728,83121,85072,87754,89589,90756,91239,88366,88320,88310,90962
1112,20062,27368,26358,35810,37376,40886,42972,43272,45727,48177,46777,51400,53543,54943,56318,57765,68509,71114,76570,78400,81609,83801,85264,87650,86873,89002,89737,87861,85936,90434,89765
1421,23014,29673,25550,33554,37175,40689,42943,43225,45680,47522,48949,51330,50208,55248,56167,64749,67191,71067,76063,78527,84329,83880,85086,85370,86446,89727,87828,90836,85734,89601,91504
1851,24529,24823,25398,34473,37237,40272,42032,43825,45942,48743,46542,51197,50681,54703,56849,64107,67007,74948,76874,78206,81458,83481,85727,88521,85084,87555,91883,89470,85886,87668,91540
1435,22403,29113,26720,33289,37346,40767,42821,43977,45082,47503,48075,52217,50694,54933,56535,61702,68778,71538,76096,78802,83219,83342,85403,86589,86034,89049,90040,89757,89245,88120,91628
1633,21111,28352,27540,35246,37070,40718,42855,43826,45154,47899,49339,52677,50292,55601,56193,63654,66550,71122,76978,78013,83053,83341,85942,85070,86850,89614,90011,88155,88453,88702,90562
1571,23101,29326,30928,32291,37691,40271,42238,43509,45302,46987,45092,52652,50187,55959,56566,56481,68784,74795,76201,78514,82462,83885,85718,86438,85571,87409,91788,86811,88602,90550,89117
1714,20135,27355,29182,33148,37971,40620,42689,43225,45217,47388,48179,52731,51700,54562,56493,63137,68050,73956,76338,78787,83685,83850,85901,86893,89838,90824,89780,89603,87530,87357,91258
1732,23884,24965,27209,35807,37171,40859,42648,43841,45697,48674,47136,52206,51258,54945,56990,61859,68397,70578,76207,78641,84474,83064,85331,88004,89080,87799,90172,87107,86573,88857,91686
1688,23854,26333,31841,32010,37686,40884,42333,43821,45731,47713,45364,54388,53853,54208,56500,60696,67840,72610,76510,78137,82953,83471,85147,86773,88434,87747,89358,87573,86692,87339,90311
1332,21498,28295,31956,33752,37372,40792,42894,43768,45248,46461,48270,54166,52528,55001,56385,60440,66961,70218,76973,78670,80476,83958,85589,88180,89725,87978,89833,88245,87753,90294,89446
1459,24832,29316,30891,35340,37697,40334,42749,43296,45613,45106,48780,52266,53577,55279,56861,57507,66667,73051,76123,78104,82915,83162,85234,88632,85502,87419,89205,89308,85985,90584,89533
1083,24685,24653,27678,35921,37538,40293,42008,43885,45901,46696,45079,53647,50007,54877,56910,64211,66756,71939,76557,78819,82251,83904,85830,88869,86557,89627,87550,89339,85922,87745,89332
1715,24017,25336,30073,33618,37099,40331,42215,43834,45298,45336,48861,51535,53202,54190,56296,63262,66949,74886,76468,78936,80776,83577,85850,87740,88290,88688,87412,90939,88889,88610,89668
1139,22787,28184,30816,33198,37923,40277,42587,43899,45030,48711,49307,52703,52151,54616,56345,60191,67169,73138,76192,78117,83612,83465,85634,86905,85830,87223,91725,86740,86841,89393,90648
1720,24784,26850,26934,33023,37773,40907,42047,43162,45854,48982,47426,53456,51212,54366,56193,61462,67623,71355,76855,78653,80308,83498,85185,87112,85123,87835,91196,88388,88766,87453,91897
1104,21399,29878,31526,34719,37546,40788,42612,43605,45660,45555,45830,54953,50732,54959,56065,56669,67551,71173,76494,78740,83079,83447,85787,85608,88597,88769,91094,88207,86153,87568,89318
1639,24761,27171,25939,32837,37894,40826,42567,43558,45332,46484,46470,52537,52487,54172,56105,59459,68285,73270,76581,78176,81434,83052,85709,85284,88744,88937,88222,89881,88728,89331,89343
1291,22184,27898,25086,32553,37691,40866,42414,43728,45982,48240,45018,53281,51204,54548,56807,63607,67344,74439,76713,78188,81050,83978,85379,85919,86985,88955,87450,89355,88094,87497,90562
1927,21577,27545,30263,33511,37699,40831,42532,43698,45272,47872,49395,54398,52362,55979,56239,62461,68872,71217,76051,78337,83196,83161,85804,88154,89935,88005,89449,90434,86585,88143,88484
1065,23104,29744,26656,33122,37240,40877,42241,43804,45353,47930,46678,53676,51427,55446,56812,62531,68090,73300,76842,78320,83467,83600,85201,88517,85051,88545,90604,89028,88303,89444,88019
1394,23769,28169,26602,32007,37122,40845,42483,43162,45370,47225,46706,53240,51311,55217,56572,61930,68913,73199,76985,78050,81270,83406,85854,85261,87111,88117,88073,88844,88379,87679,91715
1480,20460,27301,26429,32707,37171,40653,42410,43553,45305,45347,49676,54947,53903,54926,56793,63333,68452,70935,76558,78892,82262,83668,85183,85811,88424,90212,88549,90197,87986,87265,88713
1287,20331,26048,25401,35044,37324,40238,42669,43396,45008,46277,48630,54280,50526,54508,56752,63079,68978,71451,76651,78657,82120,83649,85466,86709,86910,88787,88122,86420,87361,90544,88743
